VarName,VarNumber,CodeValue,TableName,ORDINAL_POSITION,VarName1,CodeValue1,ValueLabel,Frequency,Percent
CBSA,16086,12900,HD2024,63,CBSA,12900,"Batesville, AR",2,0.033
CBSA,16086,12940,HD2024,63,CBSA,12940,"Baton Rouge, LA",22,0.362
CBSA,16086,12980,HD2024,63,CBSA,12980,"Battle Creek, MI",4,0.066
CBSA,16086,13020,HD2024,63,CBSA,13020,"Bay City, MI",2,0.033
CBSA,16086,13140,HD2024,63,CBSA,13140,"Beaumont-Port Arthur, TX",8,0.132
CBSA,16086,13180,HD2024,63,CBSA,13180,"Beaver Dam, WI",1,0.016
CBSA,16086,13220,HD2024,63,CBSA,13220,"Beckley, WV",6,0.099
CBSA,16086,13300,HD2024,63,CBSA,13300,"Beeville, TX",1,0.016
CBSA,16086,13380,HD2024,63,CBSA,13380,"Bellingham, WA",5,0.082
CBSA,16086,13420,HD2024,63,CBSA,13420,"Bemidji, MN",4,0.066
CBSA,16086,13460,HD2024,63,CBSA,13460,"Bend, OR",5,0.082
CBSA,16086,13540,HD2024,63,CBSA,13540,"Bennington, VT",1,0.016
CBSA,16086,13660,HD2024,63,CBSA,13660,"Big Rapids, MI",1,0.016
CBSA,16086,13700,HD2024,63,CBSA,13700,"Big Spring, TX",2,0.033
CBSA,16086,13740,HD2024,63,CBSA,13740,"Billings, MT",4,0.066
CBSA,16086,13780,HD2024,63,CBSA,13780,"Binghamton, NY",3,0.049
CBSA,16086,13820,HD2024,63,CBSA,13820,"Birmingham, AL",15,0.247
CBSA,16086,13900,HD2024,63,CBSA,13900,"Bismarck, ND",4,0.066
CBSA,16086,13940,HD2024,63,CBSA,13940,"Blackfoot, ID",1,0.016
CBSA,16086,13980,HD2024,63,CBSA,13980,"Blacksburg-Christiansburg-Radford, VA",4,0.066
CBSA,16086,14010,HD2024,63,CBSA,14010,"Bloomington, IL",5,0.082
CBSA,16086,14020,HD2024,63,CBSA,14020,"Bloomington, IN",2,0.033
CBSA,16086,14100,HD2024,63,CBSA,14100,"Bloomsburg-Berwick, PA",1,0.016
CBSA,16086,14140,HD2024,63,CBSA,14140,"Bluefield, WV-VA",5,0.082
CBSA,16086,14180,HD2024,63,CBSA,14180,"Blytheville, AR",1,0.016
CBSA,16086,14260,HD2024,63,CBSA,14260,"Boise City, ID",15,0.247
CBSA,16086,14380,HD2024,63,CBSA,14380,"Boone, NC",2,0.033
CBSA,16086,14420,HD2024,63,CBSA,14420,"Borger, TX",1,0.016
CBSA,16086,14460,HD2024,63,CBSA,14460,"Boston-Cambridge-Newton, MA-NH",92,1.515
CBSA,16086,14500,HD2024,63,CBSA,14500,"Boulder, CO",5,0.082
CBSA,16086,14540,HD2024,63,CBSA,14540,"Bowling Green, KY",6,0.099
CBSA,16086,14580,HD2024,63,CBSA,14580,"Bozeman, MT",2,0.033
CBSA,16086,14620,HD2024,63,CBSA,14620,"Bradford, PA",1,0.016
CBSA,16086,14660,HD2024,63,CBSA,14660,"Brainerd, MN",2,0.033
CBSA,16086,14700,HD2024,63,CBSA,14700,"Branson, MO",1,0.016
CBSA,16086,14710,HD2024,63,CBSA,14710,"Brattleboro, VT",2,0.033
CBSA,16086,14740,HD2024,63,CBSA,14740,"Bremerton-Silverdale-Port Orchard, WA",1,0.016
CBSA,16086,14780,HD2024,63,CBSA,14780,"Brenham, TX",3,0.049
CBSA,16086,14820,HD2024,63,CBSA,14820,"Brevard, NC",1,0.016
CBSA,16086,14860,HD2024,63,CBSA,14860,"Bridgeport-Stamford-Danbury, CT",11,0.181
CBSA,16086,15100,HD2024,63,CBSA,15100,"Brookings, SD",2,0.033
CBSA,16086,15180,HD2024,63,CBSA,15180,"Brownsville-Harlingen, TX",8,0.132
CBSA,16086,15220,HD2024,63,CBSA,15220,"Brownwood, TX",1,0.016
CBSA,16086,15260,HD2024,63,CBSA,15260,"Brunswick-St. Simons, GA",1,0.016
CBSA,16086,15380,HD2024,63,CBSA,15380,"Buffalo-Cheektowaga, NY",21,0.346
CBSA,16086,15420,HD2024,63,CBSA,15420,"Burley, ID",1,0.016
CBSA,16086,15460,HD2024,63,CBSA,15460,"Burlington, IA-IL",1,0.016
CBSA,16086,15500,HD2024,63,CBSA,15500,"Burlington, NC",3,0.049
CBSA,16086,15540,HD2024,63,CBSA,15540,"Burlington-South Burlington, VT",5,0.082
CBSA,16086,15580,HD2024,63,CBSA,15580,"Butte-Silver Bow, MT",3,0.049
CBSA,16086,15620,HD2024,63,CBSA,15620,"Cadillac, MI",1,0.016
CBSA,16086,15780,HD2024,63,CBSA,15780,"Camden, AR",1,0.016
CBSA,16086,15820,HD2024,63,CBSA,15820,"Campbellsville, KY",1,0.016
CBSA,16086,15900,HD2024,63,CBSA,15900,"Canton, IL",2,0.033
CBSA,16086,15940,HD2024,63,CBSA,15940,"Canton-Massillon, OH",10,0.165
CBSA,16086,15980,HD2024,63,CBSA,15980,"Cape Coral-Fort Myers, FL",13,0.214
CBSA,16086,16020,HD2024,63,CBSA,16020,"Cape Girardeau, MO-IL",5,0.082
CBSA,16086,16060,HD2024,63,CBSA,16060,"Carbondale, IL",2,0.033
CBSA,16086,16100,HD2024,63,CBSA,16100,"Carlsbad-Artesia, NM",1,0.016
CBSA,16086,16180,HD2024,63,CBSA,16180,"Carson City, NV",2,0.033
CBSA,16086,16220,HD2024,63,CBSA,16220,"Casper, WY",1,0.016
CBSA,16086,16260,HD2024,63,CBSA,16260,"Cedar City, UT",3,0.049
CBSA,16086,16300,HD2024,63,CBSA,16300,"Cedar Rapids, IA",7,0.115
CBSA,16086,16380,HD2024,63,CBSA,16380,"Celina, OH",1,0.016
CBSA,16086,16500,HD2024,63,CBSA,16500,"Centralia, WA",2,0.033
CBSA,16086,16540,HD2024,63,CBSA,16540,"Chambersburg, PA",4,0.066
CBSA,16086,16580,HD2024,63,CBSA,16580,"Champaign-Urbana, IL",4,0.066
CBSA,16086,16620,HD2024,63,CBSA,16620,"Charleston, WV",10,0.165
CBSA,16086,16660,HD2024,63,CBSA,16660,"Charleston-Mattoon, IL",2,0.033
CBSA,16086,16700,HD2024,63,CBSA,16700,"Charleston-North Charleston, SC",14,0.231
CBSA,16086,16740,HD2024,63,CBSA,16740,"Charlotte-Concord-Gastonia, NC-SC",33,0.543
CBSA,16086,16820,HD2024,63,CBSA,16820,"Charlottesville, VA",2,0.033
CBSA,16086,16860,HD2024,63,CBSA,16860,"Chattanooga, TN-GA",8,0.132
CBSA,16086,16940,HD2024,63,CBSA,16940,"Cheyenne, WY",2,0.033
CBSA,16086,16980,HD2024,63,CBSA,16980,"Chicago-Naperville-Elgin, IL-IN",170,2.8
CBSA,16086,17020,HD2024,63,CBSA,17020,"Chico, CA",4,0.066
CBSA,16086,17060,HD2024,63,CBSA,17060,"Chillicothe, OH",3,0.049
CBSA,16086,17140,HD2024,63,CBSA,17140,"Cincinnati, OH-KY-IN",42,0.692
CBSA,16086,17220,HD2024,63,CBSA,17220,"Clarksburg, WV",4,0.066
CBSA,16086,17260,HD2024,63,CBSA,17260,"Clarksdale, MS",1,0.016
CBSA,16086,17300,HD2024,63,CBSA,17300,"Clarksville, TN-KY",6,0.099
CBSA,16086,17380,HD2024,63,CBSA,17380,"Cleveland, MS",2,0.033
CBSA,16086,17410,HD2024,63,CBSA,17410,"Cleveland, OH",44,0.725
CBSA,16086,17420,HD2024,63,CBSA,17420,"Cleveland, TN",4,0.066
CBSA,16086,17580,HD2024,63,CBSA,17580,"Clovis, NM",2,0.033
CBSA,16086,17650,HD2024,63,CBSA,17650,"Cody, WY",1,0.016
CBSA,16086,17660,HD2024,63,CBSA,17660,"Coeur d'Alene, ID",1,0.016
CBSA,16086,17780,HD2024,63,CBSA,17780,"College Station-Bryan, TX",4,0.066
CBSA,16086,17820,HD2024,63,CBSA,17820,"Colorado Springs, CO",14,0.231
CBSA,16086,17860,HD2024,63,CBSA,17860,"Columbia, MO",7,0.115
CBSA,16086,17900,HD2024,63,CBSA,17900,"Columbia, SC",15,0.247
CBSA,16086,17980,HD2024,63,CBSA,17980,"Columbus, GA-AL",5,0.082
CBSA,16086,18060,HD2024,63,CBSA,18060,"Columbus, MS",1,0.016
CBSA,16086,18140,HD2024,63,CBSA,18140,"Columbus, OH",38,0.626
CBSA,16086,18180,HD2024,63,CBSA,18180,"Concord, NH",8,0.132
CBSA,16086,18260,HD2024,63,CBSA,18260,"Cookeville, TN",5,0.082
CBSA,16086,18300,HD2024,63,CBSA,18300,"Coos Bay-North Bend, OR",1,0.016
CBSA,16086,18340,HD2024,63,CBSA,18340,"Corbin, KY",3,0.049
CBSA,16086,18420,HD2024,63,CBSA,18420,"Corinth, MS",1,0.016
CBSA,16086,18460,HD2024,63,CBSA,18460,"Cornelia, GA",2,0.033
CBSA,16086,18500,HD2024,63,CBSA,18500,"Corning, NY",1,0.016
CBSA,16086,18580,HD2024,63,CBSA,18580,"Corpus Christi, TX",6,0.099
CBSA,16086,18620,HD2024,63,CBSA,18620,"Corsicana, TX",1,0.016
CBSA,16086,18660,HD2024,63,CBSA,18660,"Cortland, NY",1,0.016
CBSA,16086,18700,HD2024,63,CBSA,18700,"Corvallis, OR",2,0.033
CBSA,16086,18820,HD2024,63,CBSA,18820,"Crawfordsville, IN",1,0.016
CBSA,16086,18880,HD2024,63,CBSA,18880,"Crestview-Fort Walton Beach-Destin, FL",3,0.049
CBSA,16086,18900,HD2024,63,CBSA,18900,"Crossville, TN",1,0.016
CBSA,16086,18980,HD2024,63,CBSA,18980,"Cullman, AL",1,0.016
CBSA,16086,19060,HD2024,63,CBSA,19060,"Cumberland, MD-WV",4,0.066
CBSA,16086,19100,HD2024,63,CBSA,19100,"Dallas-Fort Worth-Arlington, TX",96,1.581
CBSA,16086,19140,HD2024,63,CBSA,19140,"Dalton, GA",2,0.033
CBSA,16086,19180,HD2024,63,CBSA,19180,"Danville, IL",2,0.033
CBSA,16086,19220,HD2024,63,CBSA,19220,"Danville, KY",1,0.016
CBSA,16086,19260,HD2024,63,CBSA,19260,"Danville, VA",4,0.066
CBSA,16086,19300,HD2024,63,CBSA,19300,"Daphne-Fairhope-Foley, AL",3,0.049
CBSA,16086,19340,HD2024,63,CBSA,19340,"Davenport-Moline-Rock Island, IA-IL",10,0.165
CBSA,16086,19430,HD2024,63,CBSA,19430,"Dayton-Kettering-Beavercreek, OH",29,0.478
CBSA,16086,19500,HD2024,63,CBSA,19500,"Decatur, IL",3,0.049
CBSA,16086,19580,HD2024,63,CBSA,19580,"Defiance, OH",1,0.016
CBSA,16086,19660,HD2024,63,CBSA,19660,"Deltona-Daytona Beach-Ormond Beach, FL",9,0.148
CBSA,16086,19740,HD2024,63,CBSA,19740,"Denver-Aurora-Centennial, CO",45,0.741
CBSA,16086,19780,HD2024,63,CBSA,19780,"Des Moines-West Des Moines, IA",12,0.198
CBSA,16086,19820,HD2024,63,CBSA,19820,"Detroit-Warren-Dearborn, MI",62,1.021
CBSA,16086,19860,HD2024,63,CBSA,19860,"Dickinson, ND",1,0.016
CBSA,16086,19940,HD2024,63,CBSA,19940,"Dixon, IL",1,0.016
CBSA,16086,19980,HD2024,63,CBSA,19980,"Dodge City, KS",1,0.016
CBSA,16086,20020,HD2024,63,CBSA,20020,"Dothan, AL",3,0.049
CBSA,16086,20060,HD2024,63,CBSA,20060,"Douglas, GA",1,0.016
CBSA,16086,20100,HD2024,63,CBSA,20100,"Dover, DE",6,0.099
CBSA,16086,20180,HD2024,63,CBSA,20180,"DuBois, PA",2,0.033
CBSA,16086,20220,HD2024,63,CBSA,20220,"Dubuque, IA",7,0.115
CBSA,16086,20260,HD2024,63,CBSA,20260,"Duluth, MN-WI",6,0.099
CBSA,16086,20340,HD2024,63,CBSA,20340,"Duncan, OK",1,0.016
CBSA,16086,20420,HD2024,63,CBSA,20420,"Durango, CO",1,0.016
CBSA,16086,20460,HD2024,63,CBSA,20460,"Durant, OK",3,0.049
CBSA,16086,20500,HD2024,63,CBSA,20500,"Durham-Chapel Hill, NC",9,0.148
CBSA,16086,20540,HD2024,63,CBSA,20540,"Dyersburg, TN",2,0.033
CBSA,16086,20580,HD2024,63,CBSA,20580,"Eagle Pass, TX",1,0.016
CBSA,16086,20700,HD2024,63,CBSA,20700,"East Stroudsburg, PA",3,0.049
CBSA,16086,20740,HD2024,63,CBSA,20740,"Eau Claire, WI",4,0.066
CBSA,16086,20900,HD2024,63,CBSA,20900,"El Campo, TX",1,0.016
CBSA,16086,20940,HD2024,63,CBSA,20940,"El Centro, CA",2,0.033
CBSA,16086,20980,HD2024,63,CBSA,20980,"El Dorado, AR",2,0.033
CBSA,16086,21020,HD2024,63,CBSA,21020,"Elizabeth City, NC",3,0.049
CBSA,16086,21060,HD2024,63,CBSA,21060,"Elizabethtown, KY",2,0.033
CBSA,16086,21140,HD2024,63,CBSA,21140,"Elkhart-Goshen, IN",2,0.033
CBSA,16086,21180,HD2024,63,CBSA,21180,"Elkins, WV",2,0.033
CBSA,16086,21220,HD2024,63,CBSA,21220,"Elko, NV",1,0.016
CBSA,16086,21260,HD2024,63,CBSA,21260,"Ellensburg, WA",1,0.016
CBSA,16086,21300,HD2024,63,CBSA,21300,"Elmira, NY",3,0.049
CBSA,16086,21340,HD2024,63,CBSA,21340,"El Paso, TX",12,0.198
CBSA,16086,21380,HD2024,63,CBSA,21380,"Emporia, KS",2,0.033
CBSA,16086,21420,HD2024,63,CBSA,21420,"Enid, OK",2,0.033
CBSA,16086,21460,HD2024,63,CBSA,21460,"Enterprise, AL",1,0.016
CBSA,16086,21500,HD2024,63,CBSA,21500,"Erie, PA",6,0.099
CBSA,16086,21540,HD2024,63,CBSA,21540,"Escanaba, MI",1,0.016
CBSA,16086,21580,HD2024,63,CBSA,21580,"Espa̱ola, NM",1,0.016
CBSA,16086,21660,HD2024,63,CBSA,21660,"Eugene-Springfield, OR",5,0.082
CBSA,16086,21700,HD2024,63,CBSA,21700,"Eureka-Arcata, CA",3,0.049
CBSA,16086,21780,HD2024,63,CBSA,21780,"Evansville, IN",5,0.082
CBSA,16086,21820,HD2024,63,CBSA,21820,"Fairbanks-College, AK",2,0.033
CBSA,16086,21900,HD2024,63,CBSA,21900,"Fairmont, WV",2,0.033
CBSA,16086,22020,HD2024,63,CBSA,22020,"Fargo, ND-MN",7,0.115
CBSA,16086,22060,HD2024,63,CBSA,22060,"Faribault-Northfield, MN",2,0.033
CBSA,16086,22100,HD2024,63,CBSA,22100,"Farmington, MO",1,0.016
CBSA,16086,22140,HD2024,63,CBSA,22140,"Farmington, NM",1,0.016
CBSA,16086,22180,HD2024,63,CBSA,22180,"Fayetteville, NC",8,0.132
CBSA,16086,22190,HD2024,63,CBSA,22190,"Fayetteville, TN",1,0.016
CBSA,16086,22220,HD2024,63,CBSA,22220,"Fayetteville-Springdale-Rogers, AR",8,0.132
CBSA,16086,22260,HD2024,63,CBSA,22260,"Fergus Falls, MN",1,0.016
CBSA,16086,22300,HD2024,63,CBSA,22300,"Findlay, OH",2,0.033
CBSA,16086,22380,HD2024,63,CBSA,22380,"Flagstaff, AZ",3,0.049
CBSA,16086,22420,HD2024,63,CBSA,22420,"Flint, MI",7,0.115
CBSA,16086,22500,HD2024,63,CBSA,22500,"Florence, SC",4,0.066
CBSA,16086,22520,HD2024,63,CBSA,22520,"Florence-Muscle Shoals, AL",3,0.049
CBSA,16086,22540,HD2024,63,CBSA,22540,"Fond du Lac, WI",3,0.049
CBSA,16086,22580,HD2024,63,CBSA,22580,"Forest City, NC",1,0.016
CBSA,16086,22620,HD2024,63,CBSA,22620,"Forrest City, AR",1,0.016
CBSA,16086,22660,HD2024,63,CBSA,22660,"Fort Collins-Loveland, CO",4,0.066
CBSA,16086,22700,HD2024,63,CBSA,22700,"Fort Dodge, IA",2,0.033
CBSA,16086,22780,HD2024,63,CBSA,22780,"Fort Leonard Wood, MO",2,0.033
CBSA,16086,22820,HD2024,63,CBSA,22820,"Fort Morgan, CO",1,0.016
CBSA,16086,22900,HD2024,63,CBSA,22900,"Fort Smith, AR-OK",4,0.066
CBSA,16086,23060,HD2024,63,CBSA,23060,"Fort Wayne, IN",10,0.165
CBSA,16086,23180,HD2024,63,CBSA,23180,"Frankfort, KY",1,0.016
CBSA,16086,23300,HD2024,63,CBSA,23300,"Freeport, IL",1,0.016
CBSA,16086,23340,HD2024,63,CBSA,23340,"Fremont, NE",1,0.016
CBSA,16086,23380,HD2024,63,CBSA,23380,"Fremont, OH",2,0.033
CBSA,16086,23420,HD2024,63,CBSA,23420,"Fresno, CA",23,0.379
CBSA,16086,23460,HD2024,63,CBSA,23460,"Gadsden, AL",1,0.016
CBSA,16086,23500,HD2024,63,CBSA,23500,"Gaffney, SC",1,0.016
CBSA,16086,23540,HD2024,63,CBSA,23540,"Gainesville, FL",8,0.132
CBSA,16086,23580,HD2024,63,CBSA,23580,"Gainesville, GA",3,0.049
CBSA,16086,23620,HD2024,63,CBSA,23620,"Gainesville, TX",1,0.016
CBSA,16086,23660,HD2024,63,CBSA,23660,"Galesburg, IL",2,0.033
CBSA,16086,23680,HD2024,63,CBSA,23680,"Gallipolis, OH",2,0.033
CBSA,16086,23700,HD2024,63,CBSA,23700,"Gallup, NM",2,0.033
CBSA,16086,23780,HD2024,63,CBSA,23780,"Garden City, KS",1,0.016
CBSA,16086,23900,HD2024,63,CBSA,23900,"Gettysburg, PA",2,0.033
CBSA,16086,23980,HD2024,63,CBSA,23980,"Glasgow, KY",1,0.016
CBSA,16086,24020,HD2024,63,CBSA,24020,"Glens Falls, NY",4,0.066
CBSA,16086,24140,HD2024,63,CBSA,24140,"Goldsboro, NC",2,0.033
CBSA,16086,24220,HD2024,63,CBSA,24220,"Grand Forks, ND-MN",3,0.049
CBSA,16086,24260,HD2024,63,CBSA,24260,"Grand Island, NE",1,0.016
CBSA,16086,24300,HD2024,63,CBSA,24300,"Grand Junction, CO",2,0.033
CBSA,16086,24340,HD2024,63,CBSA,24340,"Grand Rapids-Wyoming-Kentwood, MI",22,0.362
CBSA,16086,24420,HD2024,63,CBSA,24420,"Grants Pass, OR",2,0.033
CBSA,16086,24460,HD2024,63,CBSA,24460,"Great Bend, KS",1,0.016
CBSA,16086,24500,HD2024,63,CBSA,24500,"Great Falls, MT",3,0.049
CBSA,16086,24540,HD2024,63,CBSA,24540,"Greeley, CO",3,0.049
CBSA,16086,24580,HD2024,63,CBSA,24580,"Green Bay, WI",7,0.115
CBSA,16086,24600,HD2024,63,CBSA,24600,"Greencastle, IN",1,0.016
CBSA,16086,24620,HD2024,63,CBSA,24620,"Greeneville, TN",1,0.016
CBSA,16086,24640,HD2024,63,CBSA,24640,"Greenfield, MA",1,0.016
CBSA,16086,24660,HD2024,63,CBSA,24660,"Greensboro-High Point, NC",14,0.231
CBSA,16086,24740,HD2024,63,CBSA,24740,"Greenville, MS",1,0.016
CBSA,16086,24780,HD2024,63,CBSA,24780,"Greenville, NC",3,0.049
CBSA,16086,24860,HD2024,63,CBSA,24860,"Greenville-Anderson-Greer, SC",14,0.231
CBSA,16086,24900,HD2024,63,CBSA,24900,"Greenwood, MS",1,0.016
CBSA,16086,24940,HD2024,63,CBSA,24940,"Greenwood, SC",4,0.066
CBSA,16086,24980,HD2024,63,CBSA,24980,"Grenada, MS",1,0.016
CBSA,16086,25020,HD2024,63,CBSA,25020,"Guayama, PR",3,0.049
CBSA,16086,25060,HD2024,63,CBSA,25060,"Gulfport-Biloxi, MS",3,0.049
CBSA,16086,25100,HD2024,63,CBSA,25100,"Guymon, OK",1,0.016
CBSA,16086,25180,HD2024,63,CBSA,25180,"Hagerstown-Martinsburg, MD-WV",7,0.115
CBSA,16086,25220,HD2024,63,CBSA,25220,"Hammond, LA",3,0.049
CBSA,16086,25260,HD2024,63,CBSA,25260,"Hanford-Corcoran, CA",2,0.033
CBSA,16086,25300,HD2024,63,CBSA,25300,"Hannibal, MO",1,0.016
CBSA,16086,25420,HD2024,63,CBSA,25420,"Harrisburg-Carlisle, PA",11,0.181
CBSA,16086,25460,HD2024,63,CBSA,25460,"Harrison, AR",1,0.016
CBSA,16086,25500,HD2024,63,CBSA,25500,"Harrisonburg, VA",3,0.049
CBSA,16086,25540,HD2024,63,CBSA,25540,"Hartford-West Hartford-East Hartford, CT",20,0.329
CBSA,16086,25580,HD2024,63,CBSA,25580,"Hastings, NE",1,0.016
CBSA,16086,25620,HD2024,63,CBSA,25620,"Hattiesburg, MS",4,0.066
CBSA,16086,25700,HD2024,63,CBSA,25700,"Hays, KS",2,0.033
CBSA,16086,25720,HD2024,63,CBSA,25720,"Heber, UT",1,0.016
CBSA,16086,25740,HD2024,63,CBSA,25740,"Helena, MT",2,0.033
CBSA,16086,25775,HD2024,63,CBSA,25775,"Henderson, KY",1,0.016
CBSA,16086,25780,HD2024,63,CBSA,25780,"Henderson, NC",1,0.016
CBSA,16086,25840,HD2024,63,CBSA,25840,"Hermiston-Pendleton, OR",1,0.016
CBSA,16086,25850,HD2024,63,CBSA,25850,"Hermitage, PA",5,0.082
CBSA,16086,25860,HD2024,63,CBSA,25860,"Hickory-Lenoir-Morganton, NC",4,0.066
CBSA,16086,25880,HD2024,63,CBSA,25880,"Hillsdale, MI",2,0.033
CBSA,16086,25900,HD2024,63,CBSA,25900,"Hilo-Kailua, HI",3,0.049
CBSA,16086,25940,HD2024,63,CBSA,25940,"Hilton Head Island-Bluffton-Port Royal, SC",2,0.033
CBSA,16086,26020,HD2024,63,CBSA,26020,"Hobbs, NM",2,0.033
CBSA,16086,26140,HD2024,63,CBSA,26140,"Homosassa Springs, FL",1,0.016
CBSA,16086,26300,HD2024,63,CBSA,26300,"Hot Springs, AR",3,0.049
CBSA,16086,26340,HD2024,63,CBSA,26340,"Houghton, MI",1,0.016
CBSA,16086,26380,HD2024,63,CBSA,26380,"Houma-Bayou Cane-Thibodaux, LA",6,0.099
CBSA,16086,26420,HD2024,63,CBSA,26420,"Houston-Pasadena-The Woodlands, TX",78,1.285
CBSA,16086,26460,HD2024,63,CBSA,26460,"Hudson, NY",1,0.016
CBSA,16086,26500,HD2024,63,CBSA,26500,"Huntingdon, PA",1,0.016
CBSA,16086,26540,HD2024,63,CBSA,26540,"Huntington, IN",1,0.016
CBSA,16086,26580,HD2024,63,CBSA,26580,"Huntington-Ashland, WV-KY-OH",13,0.214
CBSA,16086,26620,HD2024,63,CBSA,26620,"Huntsville, AL",10,0.165
CBSA,16086,26660,HD2024,63,CBSA,26660,"Huntsville, TX",1,0.016
CBSA,16086,26740,HD2024,63,CBSA,26740,"Hutchinson, KS",1,0.016
CBSA,16086,26820,HD2024,63,CBSA,26820,"Idaho Falls, ID",3,0.049
CBSA,16086,26860,HD2024,63,CBSA,26860,"Indiana, PA",3,0.049
CBSA,16086,26900,HD2024,63,CBSA,26900,"Indianapolis-Carmel-Greenwood, IN",28,0.461
CBSA,16086,26980,HD2024,63,CBSA,26980,"Iowa City, IA",2,0.033
CBSA,16086,27060,HD2024,63,CBSA,27060,"Ithaca, NY",3,0.049
CBSA,16086,27100,HD2024,63,CBSA,27100,"Jackson, MI",2,0.033
CBSA,16086,27140,HD2024,63,CBSA,27140,"Jackson, MS",16,0.264
CBSA,16086,27180,HD2024,63,CBSA,27180,"Jackson, TN",7,0.115
CBSA,16086,27260,HD2024,63,CBSA,27260,"Jacksonville, FL",22,0.362
CBSA,16086,27300,HD2024,63,CBSA,27300,"Jacksonville, IL",1,0.016
CBSA,16086,27340,HD2024,63,CBSA,27340,"Jacksonville, NC",2,0.033
CBSA,16086,27380,HD2024,63,CBSA,27380,"Jacksonville, TX",2,0.033
CBSA,16086,27420,HD2024,63,CBSA,27420,"Jamestown, ND",1,0.016
CBSA,16086,27460,HD2024,63,CBSA,27460,"Jamestown-Dunkirk, NY",4,0.066
CBSA,16086,27500,HD2024,63,CBSA,27500,"Janesville-Beloit, WI",4,0.066
CBSA,16086,27620,HD2024,63,CBSA,27620,"Jefferson City, MO",5,0.082
CBSA,16086,27740,HD2024,63,CBSA,27740,"Johnson City, TN",5,0.082
CBSA,16086,27780,HD2024,63,CBSA,27780,"Johnstown, PA",7,0.115
CBSA,16086,27860,HD2024,63,CBSA,27860,"Jonesboro, AR",2,0.033
CBSA,16086,27900,HD2024,63,CBSA,27900,"Joplin, MO-KS",8,0.132
CBSA,16086,27940,HD2024,63,CBSA,27940,"Juneau, AK",1,0.016
CBSA,16086,27980,HD2024,63,CBSA,27980,"Kahului-Wailuku, HI",2,0.033
CBSA,16086,28020,HD2024,63,CBSA,28020,"Kalamazoo-Portage, MI",6,0.099
CBSA,16086,28060,HD2024,63,CBSA,28060,"Kalispell, MT",2,0.033
CBSA,16086,28100,HD2024,63,CBSA,28100,"Kankakee, IL",2,0.033
CBSA,16086,28140,HD2024,63,CBSA,28140,"Kansas City, MO-KS",38,0.626
CBSA,16086,28180,HD2024,63,CBSA,28180,"Kapaa, HI",1,0.016
CBSA,16086,28260,HD2024,63,CBSA,28260,"Kearney, NE",1,0.016
CBSA,16086,28300,HD2024,63,CBSA,28300,"Keene, NH",4,0.066
CBSA,16086,28420,HD2024,63,CBSA,28420,"Kennewick-Richland, WA",4,0.066
CBSA,16086,28450,HD2024,63,CBSA,28450,"Kenosha, WI",6,0.099
CBSA,16086,28500,HD2024,63,CBSA,28500,"Kerrville, TX",2,0.033
CBSA,16086,28580,HD2024,63,CBSA,28580,"Key West-Key Largo, FL",1,0.016
CBSA,16086,28660,HD2024,63,CBSA,28660,"Killeen-Temple, TX",6,0.099
CBSA,16086,28700,HD2024,63,CBSA,28700,"Kingsport-Bristol, TN-VA",5,0.082
CBSA,16086,28740,HD2024,63,CBSA,28740,"Kingston, NY",3,0.049
CBSA,16086,28780,HD2024,63,CBSA,28780,"Kingsville, TX",1,0.016
CBSA,16086,28820,HD2024,63,CBSA,28820,"Kinston, NC",1,0.016
CBSA,16086,28860,HD2024,63,CBSA,28860,"Kirksville, MO",3,0.049
CBSA,16086,28880,HD2024,63,CBSA,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY",14,0.231
CBSA,16086,28900,HD2024,63,CBSA,28900,"Klamath Falls, OR",2,0.033
CBSA,16086,28940,HD2024,63,CBSA,28940,"Knoxville, TN",13,0.214
CBSA,16086,29020,HD2024,63,CBSA,29020,"Kokomo, IN",3,0.049
CBSA,16086,29060,HD2024,63,CBSA,29060,"Laconia, NH",2,0.033
CBSA,16086,29100,HD2024,63,CBSA,29100,"La Crosse-Onalaska, WI-MN",4,0.066
CBSA,16086,29180,HD2024,63,CBSA,29180,"Lafayette, LA",11,0.181
CBSA,16086,29200,HD2024,63,CBSA,29200,"Lafayette-West Lafayette, IN",6,0.099
CBSA,16086,29260,HD2024,63,CBSA,29260,"La Grande, OR",1,0.016
CBSA,16086,29300,HD2024,63,CBSA,29300,"LaGrange, GA-AL",2,0.033
CBSA,16086,29340,HD2024,63,CBSA,29340,"Lake Charles, LA",4,0.066
CBSA,16086,29380,HD2024,63,CBSA,29380,"Lake City, FL",1,0.016
CBSA,16086,29420,HD2024,63,CBSA,29420,"Lake Havasu City-Kingman, AZ",2,0.033
CBSA,16086,29460,HD2024,63,CBSA,29460,"Lakeland-Winter Haven, FL",12,0.198
CBSA,16086,29470,HD2024,63,CBSA,29470,"Lake of the Woods, VA",1,0.016
CBSA,16086,29540,HD2024,63,CBSA,29540,"Lancaster, PA",13,0.214
CBSA,16086,29620,HD2024,63,CBSA,29620,"Lansing-East Lansing, MI",8,0.132
CBSA,16086,29660,HD2024,63,CBSA,29660,"Laramie, WY",2,0.033
CBSA,16086,29700,HD2024,63,CBSA,29700,"Laredo, TX",6,0.099
CBSA,16086,29740,HD2024,63,CBSA,29740,"Las Cruces, NM",5,0.082
